employee_id,company_id,country,industry,company_size,employment_type,role,years_experience,years_at_company,remote_ratio,total_comp_usd
E219018,C015,SG,Consulting,Mid,Full-time,Product Manager,4,4,0,135564.44
E219019,C012,US,Cloud,Large,Full-time,Product Manager,14,2,0,260484.0
E219020,C050,US,Telecom,Startup,Full-time,Senior Software Engineer,15,0,100,454929.0
E219021,C012,IN,Cloud,Large,Full-time,ML Engineer,19,5,100,49714.6
E219022,C047,SG,EdTech,Large,Full-time,Product Manager,9,7,50,199830.37
E219023,C038,AE,HealthTech,Mid,Full-time,Data Engineer,2,1,100,86196.73
E219024,C068,IN,Gaming,Enterprise,Full-time,Senior Software Engineer,15,1,0,63261.73
E219025,C025,UK,FinTech,Mid,Full-time,QA Engineer,19,0,25,107178.48
E219026,C067,UK,Gaming,Large,Full-time,Software Engineer,12,10,75,190525.32
E219027,C082,DE,E-commerce,Mid,Full-time,QA Engineer,8,2,100,88652.17
E219028,C090,US,FinTech,Large,Full-time,Data Engineer,2,0,100,150393.0
E219029,C029,US,EdTech,Enterprise,Contract,Product Manager,19,3,50,292891.0
E219030,C076,ES,EdTech,Enterprise,Full-time,QA Engineer,5,3,75,68061.96
E219031,C013,NL,E-commerce,Startup,Full-time,QA Engineer,19,9,0,108341.3
E219032,C033,UK,Consulting,Enterprise,Full-time,ML Engineer,17,3,0,268678.48
E219033,C069,UK,Consulting,Enterprise,Full-time,Software Engineer,9,3,0,151744.3
E219034,C010,CA,FinTech,Startup,Full-time,Data Scientist,7,5,75,73864.71
E219035,C041,IN,FinTech,Mid,Full-time,Product Manager,16,5,100,72850.8
E219036,C043,IN,Cybersecurity,Startup,Full-time,Software Engineer,3,3,50,30837.59
E219037,C034,ES,Gaming,Startup,Full-time,Senior Software Engineer,3,3,100,98411.96
E219038,C008,SG,Cybersecurity,Enterprise,Full-time,ML Engineer,16,5,0,230743.7
E219039,C042,CA,FinTech,Mid,Full-time,Data Scientist,11,6,75,157636.76
E219040,C088,US,HealthTech,Mid,Full-time,Senior Software Engineer,15,7,50,268622.0
E219041,C049,SG,Gaming,Startup,Full-time,QA Engineer,0,0,100,92032.59
E219042,C071,SG,EdTech,Large,Full-time,Software Engineer,11,0,0,128883.7
E219043,C083,US,Gaming,Startup,Full-time,Software Engineer,16,5,25,214036.0
E219044,C087,DE,Gaming,Large,Full-time,Senior Software Engineer,3,3,100,196118.48
E219045,C078,US,EdTech,Large,Full-time,Senior Software Engineer,2,0,100,229240.0
E219046,C005,IN,Cybersecurity,Mid,Full-time,Senior Software Engineer,15,6,0,43348.35
E219047,C015,UK,Cloud,Large,Full-time,Product Manager,10,1,50,203455.7
E219048,C005,IN,Gaming,Large,Contract,Engineering Manager,10,0,0,74253.2
E219049,C037,US,AI,Mid,Full-time,QA Engineer,0,0,0,105144.0
E219050,C043,CA,HealthTech,Large,Full-time,Data Engineer,20,9,75,157650.0
E219051,C085,US,Gaming,Large,Full-time,QA Engineer,3,1,100,163637.0
E219052,C071,DE,HealthTech,Enterprise,Full-time,Data Engineer,2,2,50,129168.48
E219053,C037,NL,Telecom,Mid,Full-time,Data Engineer,5,5,100,153306.52
E219054,C056,UK,HealthTech,Startup,Full-time,Security Engineer,11,3,25,132746.84
E219055,C004,IN,Telecom,Enterprise,Full-time,Data Scientist,17,1,50,74671.48
E219056,C006,IN,HealthTech,Enterprise,Full-time,Software Engineer,11,9,50,42156.25
E219057,C018,ES,AI,Mid,Full-time,QA Engineer,7,5,0,52057.61
E219058,C043,AE,FinTech,Mid,Full-time,ML Engineer,12,4,100,180987.19
E219059,C004,IN,FinTech,Mid,Full-time,Product Manager,3,2,75,40009.28
E219060,C048,DE,FinTech,Mid,Full-time,Senior Software Engineer,13,8,75,179498.91
E219061,C068,IN,AI,Large,Full-time,Senior Software Engineer,11,6,0,59375.2
E219062,C083,UK,HealthTech,Enterprise,Full-time,Product Manager,3,2,25,217878.48
E219063,C003,NL,Telecom,Enterprise,Full-time,Product Manager,6,6,0,153425.0
E219064,C064,CA,Telecom,Large,Full-time,Data Scientist,4,4,25,93714.71
E219065,C094,FR,E-commerce,Startup,Full-time,Security Engineer,1,1,0,103214.13
E219066,C054,CA,E-commerce,Large,Full-time,Software Engineer,11,6,75,105742.65
E219067,C078,US,FinTech,Large,Full-time,Senior Software Engineer,18,9,100,239945.0
E219068,C069,NL,Cloud,Large,Full-time,Software Engineer,18,5,75,141391.3
E219069,C068,ES,Cloud,Enterprise,Full-time,Product Manager,14,7,50,154240.22
E219070,C059,US,Cloud,Mid,Full-time,Software Engineer,16,1,0,439274.0
E219071,C007,CA,Cybersecurity,Large,Contract,Data Engineer,5,5,50,125688.24
E219072,C053,IN,Cloud,Enterprise,Full-time,Engineering Manager,13,0,0,76677.33
E219073,C078,SG,AI,Mid,Full-time,Product Manager,13,1,100,230888.89
E219074,C100,SG,Cybersecurity,Large,Full-time,Engineering Manager,12,10,100,258634.81
E219075,C036,SG,Cybersecurity,Enterprise,Full-time,Data Scientist,2,2,50,119350.37
E219076,C009,US,E-commerce,Mid,Full-time,Software Engineer,5,0,0,147302.0
E219077,C097,IN,EdTech,Startup,Full-time,Product Manager,2,2,0,38586.36
E219078,C087,SG,EdTech,Mid,Full-time,Security Engineer,10,4,100,184105.93
E219079,C037,IN,AI,Enterprise,Full-time,DevOps Engineer,2,2,100,43514.37
E219080,C047,SG,Telecom,Startup,Full-time,Product Manager,4,4,100,154962.96
E219081,C003,IN,Gaming,Startup,Full-time,Data Engineer,13,7,100,52591.0
E219082,C055,FR,Telecom,Enterprise,Contract,Data Engineer,9,2,75,83406.52
E219083,C083,CA,Gaming,Enterprise,Full-time,Data Engineer,16,2,25,201106.62
E219084,C071,SG,Telecom,Mid,Full-time,Software Engineer,20,2,50,250614.81
E219085,C087,ES,AI,Startup,Full-time,DevOps Engineer,11,2,25,56871.74
E219086,C048,DE,Cybersecurity,Enterprise,Full-time,Software Engineer,3,3,50,102139.13
E219087,C007,UK,FinTech,Large,Full-time,Product Manager,12,6,50,158655.7
E219088,C044,US,AI,Large,Full-time,Software Engineer,10,10,50,161001.0
E219089,C081,US,Cloud,Large,Full-time,Engineering Manager,6,2,0,286961.0
E219090,C081,US,Cloud,Mid,Full-time,QA Engineer,10,10,100,132500.0
E219091,C033,IN,Gaming,Mid,Full-time,QA Engineer,17,6,50,42831.05
E219092,C055,US,Consulting,Mid,Full-time,Software Engineer,14,1,100,184860.0
E219093,C097,IN,FinTech,Mid,Full-time,Software Engineer,17,9,100,67294.01
E219094,C099,NL,Consulting,Mid,Full-time,Senior Software Engineer,8,0,100,199393.48
E219095,C055,FR,Telecom,Enterprise,Full-time,Senior Software Engineer,19,1,50,190133.7
E219096,C091,US,Gaming,Mid,Full-time,Senior Software Engineer,12,9,75,230751.0
E219097,C060,FR,FinTech,Large,Full-time,ML Engineer,15,8,100,151702.17
E219098,C056,AE,Telecom,Mid,Full-time,Software Engineer,1,0,50,109542.23
E219099,C018,US,Gaming,Enterprise,Full-time,Senior Software Engineer,4,2,0,228643.0
E219100,C084,FR,EdTech,Enterprise,Full-time,Senior Software Engineer,20,4,100,180938.04
E219101,C099,US,AI,Mid,Full-time,ML Engineer,12,9,100,211087.0
E219102,C063,DE,HealthTech,Large,Full-time,QA Engineer,7,7,100,128809.78
E219103,C090,US,E-commerce,Startup,Contract,Senior Software Engineer,15,10,0,275621.0
E219104,C044,CA,AI,Large,Full-time,QA Engineer,2,1,100,80343.38
E219105,C086,UK,Consulting,Large,Full-time,Data Scientist,0,0,50,103964.56
E219106,C026,US,E-commerce,Mid,Full-time,Security Engineer,16,3,100,268042.0
E219107,C098,US,Telecom,Large,Full-time,Data Scientist,13,9,0,172421.0
E219108,C090,IN,Telecom,Enterprise,Full-time,Data Scientist,0,0,75,33547.99
E219109,C097,NL,FinTech,Large,Full-time,Data Engineer,11,1,100,110420.65
E219110,C045,IN,EdTech,Large,Full-time,Security Engineer,19,2,0,42755.2
E219111,C064,NL,HealthTech,Mid,Full-time,Engineering Manager,6,6,0,151021.74
E219112,C050,DE,Consulting,Startup,Full-time,Software Engineer,3,0,100,103401.09
E219113,C095,US,FinTech,Large,Full-time,Data Engineer,20,1,100,201830.0
E219114,C015,US,EdTech,Startup,Full-time,Senior Software Engineer,3,3,75,173589.0
E219115,C084,IN,FinTech,Enterprise,Full-time,Senior Software Engineer,19,6,50,97938.48
E219116,C002,UK,HealthTech,Mid,Full-time,Software Engineer,2,2,100,106682.28
E219117,C008,US,Cloud,Large,Contract,Software Engineer,14,6,25,139114.0
E219118,C034,US,Consulting,Large,Full-time,Senior Software Engineer,19,0,50,318511.0
E219119,C062,IN,Gaming,Large,Full-time,QA Engineer,6,3,50,31740.05
E219120,C032,SG,FinTech,Mid,Full-time,ML Engineer,9,9,0,154211.11
E219121,C005,IN,E-commerce,Startup,Full-time,Data Scientist,7,7,0,49602.8
E219122,C058,SG,Cybersecurity,Large,Full-time,Senior Software Engineer,5,5,75,129691.85
E219123,C099,IN,EdTech,Mid,Full-time,Engineering Manager,18,2,100,92194.46
E219124,C066,CA,Telecom,Enterprise,Full-time,Engineering Manager,2,2,100,258153.68
E219125,C056,SG,AI,Mid,Full-time,Software Engineer,8,1,0,135003.7
E219126,C011,US,Consulting,Startup,Full-time,Product Manager,9,2,0,328769.0
E219127,C009,IN,FinTech,Large,Full-time,DevOps Engineer,7,3,25,42917.35
E219128,C066,US,Telecom,Large,Full-time,Data Engineer,0,0,50,97381.0
E219129,C100,CA,Telecom,Mid,Full-time,Data Scientist,1,1,100,101316.18
E219130,C048,US,FinTech,Startup,Full-time,Senior Software Engineer,2,0,100,287674.0
E219131,C089,SG,Cybersecurity,Large,Full-time,Senior Software Engineer,3,3,100,155420.74
E219132,C023,IN,HealthTech,Startup,Full-time,Software Engineer,7,5,100,43409.18
E219133,C057,AE,Cloud,Mid,Full-time,QA Engineer,13,6,0,67457.49
E219134,C073,AE,HealthTech,Mid,Full-time,Software Engineer,0,0,100,107898.91
E219135,C089,ES,Cybersecurity,Enterprise,Full-time,Data Engineer,11,8,50,103814.13
E219136,C094,US,Gaming,Enterprise,Full-time,Software Engineer,17,0,100,294739.0
E219137,C074,IN,Cybersecurity,Large,Full-time,Senior Software Engineer,15,6,75,117167.34
E219138,C047,ES,Gaming,Enterprise,Full-time,Software Engineer,13,0,50,97861.96
E219139,C073,NL,EdTech,Mid,Full-time,Data Engineer,5,0,50,122100.0
E219140,C076,FR,Consulting,Enterprise,Full-time,Software Engineer,15,0,100,96092.39
E219141,C005,FR,FinTech,Startup,Full-time,Software Engineer,9,9,0,61697.83
E219142,C100,SG,Cloud,Startup,Full-time,ML Engineer,2,2,100,88684.44
E219143,C081,CA,AI,Large,Full-time,Engineering Manager,1,1,100,124368.38
E219144,C097,ES,Telecom,Enterprise,Full-time,ML Engineer,10,10,100,79626.09
E219145,C094,ES,Cybersecurity,Mid,Full-time,Data Engineer,18,3,25,80545.65
E219146,C044,IN,EdTech,Mid,Full-time,Software Engineer,6,5,75,39071.42
E219147,C063,US,Cybersecurity,Startup,Full-time,Security Engineer,6,6,0,224069.0
E219148,C001,IN,HealthTech,Large,Full-time,Security Engineer,0,0,100,30832.73
E219149,C037,US,Cloud,Enterprise,Full-time,Data Scientist,7,6,100,169209.0
E219150,C040,CA,Consulting,Mid,Full-time,Data Engineer,3,1,100,139366.18
E219151,C067,US,E-commerce,Startup,Full-time,Engineering Manager,17,6,100,291287.0
E219152,C057,FR,E-commerce,Large,Contract,Data Engineer,19,1,100,119470.65
E219153,C087,SG,Consulting,Large,Full-time,Software Engineer,0,0,100,112814.81
E219154,C090,IN,Consulting,Enterprise,Full-time,DevOps Engineer,2,2,50,43217.76
E219155,C032,UK,HealthTech,Large,Full-time,DevOps Engineer,11,6,0,165062.03
E219156,C085,US,Consulting,Enterprise,Full-time,Data Scientist,18,4,50,268790.0
E219157,C055,AE,Consulting,Large,Full-time,ML Engineer,10,10,50,139952.86
E219158,C085,US,HealthTech,Large,Full-time,Senior Software Engineer,18,2,75,342664.0
E219159,C092,NL,EdTech,Large,Full-time,DevOps Engineer,3,2,0,79169.57
E219160,C011,IN,EdTech,Startup,Full-time,Software Engineer,5,4,50,27746.01
E219161,C042,NL,E-commerce,Mid,Full-time,Data Scientist,0,0,0,115468.48
E219162,C072,IN,EdTech,Startup,Full-time,QA Engineer,1,1,25,13802.18
E219163,C083,SG,Gaming,Large,Full-time,Security Engineer,6,5,100,151384.44
E219164,C069,NL,EdTech,Enterprise,Full-time,Senior Software Engineer,10,8,100,219443.48
E219165,C045,DE,Consulting,Enterprise,Full-time,Data Scientist,1,1,0,101366.3
E219166,C072,NL,Cloud,Large,Full-time,Data Scientist,19,10,100,122623.91
E219167,C084,IN,E-commerce,Startup,Full-time,Security Engineer,4,4,100,59592.13
E219168,C025,IN,Cloud,Large,Full-time,Software Engineer,11,1,100,38692.07
E219169,C086,FR,EdTech,Mid,Full-time,Data Scientist,7,7,100,98315.22
E219170,C083,UK,HealthTech,Startup,Full-time,Data Scientist,10,6,25,113662.03
E219171,C099,FR,AI,Large,Full-time,Data Scientist,20,2,25,100531.52
E219172,C028,NL,Gaming,Large,Full-time,Senior Software Engineer,4,4,100,100686.96
E219173,C026,DE,FinTech,Large,Full-time,ML Engineer,14,8,100,167239.13
E219174,C019,IN,EdTech,Mid,Full-time,Software Engineer,11,8,0,57241.2
E219175,C074,SG,Cloud,Enterprise,Full-time,Senior Software Engineer,1,1,100,153730.37
E219176,C099,US,Cybersecurity,Startup,Full-time,Senior Software Engineer,16,8,0,221172.0
E219177,C037,IN,E-commerce,Enterprise,Full-time,Senior Software Engineer,9,3,100,60314.53
E219178,C085,US,AI,Mid,Full-time,ML Engineer,0,0,100,167777.0
E219179,C054,IN,HealthTech,Large,Contract,Senior Software Engineer,16,3,100,75745.61
E219180,C046,IN,FinTech,Enterprise,Full-time,Data Scientist,5,1,100,51570.08
E219181,C036,SG,HealthTech,Large,Full-time,Software Engineer,12,3,50,222405.19
E219182,C047,DE,Gaming,Enterprise,Full-time,Software Engineer,7,3,100,117259.78
E219183,C025,DE,Telecom,Enterprise,Full-time,Software Engineer,12,6,0,120078.26
E219184,C013,CA,Gaming,Mid,Contract,Software Engineer,13,4,75,106031.62
E219185,C065,IN,EdTech,Enterprise,Full-time,Software Engineer,4,4,0,52217.34
E219186,C086,ES,AI,Mid,Full-time,Software Engineer,2,1,0,66143.48
E219187,C081,CA,EdTech,Mid,Full-time,DevOps Engineer,8,0,75,94262.5
E219188,C057,US,EdTech,Large,Full-time,Security Engineer,13,6,25,350139.0
E219189,C054,IN,Cloud,Large,Full-time,Senior Software Engineer,2,2,75,49366.93
E219190,C046,FR,Consulting,Mid,Full-time,QA Engineer,9,9,100,70025.0
E219191,C040,SG,Gaming,Enterprise,Full-time,QA Engineer,15,9,50,128645.19
E219192,C056,DE,FinTech,Startup,Full-time,Software Engineer,18,1,100,112323.91
E219193,C076,IN,Telecom,Large,Full-time,Product Manager,10,3,25,64580.17
E219194,C030,IN,Telecom,Enterprise,Full-time,DevOps Engineer,17,1,25,60865.4
E219195,C021,IN,AI,Startup,Contract,DevOps Engineer,14,1,75,41576.82
E219196,C051,AE,EdTech,Startup,Full-time,Senior Software Engineer,12,9,100,234780.93
E219197,C034,IN,E-commerce,Large,Full-time,Engineering Manager,11,5,75,98569.75
E219198,C023,IN,Consulting,Enterprise,Full-time,Senior Software Engineer,12,6,75,71626.78
E219199,C065,FR,EdTech,Enterprise,Full-time,Software Engineer,12,8,100,115884.78
E219200,C086,UK,Cybersecurity,Mid,Full-time,Product Manager,19,10,100,350851.9
E219201,C008,IN,Consulting,Large,Full-time,QA Engineer,0,0,50,24469.89
E219202,C017,DE,EdTech,Mid,Full-time,Data Scientist,18,2,100,124914.13
E219203,C047,DE,Gaming,Startup,Full-time,DevOps Engineer,0,0,0,95598.91
E219204,C063,DE,Telecom,Large,Full-time,Software Engineer,1,1,100,68248.91
E219205,C056,US,Consulting,Mid,Full-time,Product Manager,20,1,0,367633.0
E219206,C062,CA,Telecom,Large,Full-time,DevOps Engineer,3,0,100,156880.88
E219207,C085,CA,AI,Enterprise,Full-time,Software Engineer,1,1,100,92258.09
E219208,C029,UK,HealthTech,Mid,Full-time,Software Engineer,3,2,0,112041.77
E219209,C034,US,Cybersecurity,Mid,Full-time,Data Scientist,0,0,100,210436.0
E219210,C097,US,Consulting,Mid,Full-time,Senior Software Engineer,20,8,25,210038.0
E219211,C083,IN,Gaming,Startup,Full-time,Engineering Manager,8,7,75,71828.93
E219212,C068,UK,AI,Enterprise,Full-time,Product Manager,5,5,0,197594.94
E219213,C008,UK,Telecom,Large,Full-time,Engineering Manager,0,0,75,151475.95
E219214,C060,US,FinTech,Large,Full-time,Product Manager,12,0,0,360081.0
E219215,C092,DE,FinTech,Startup,Full-time,Software Engineer,15,10,100,144106.52
E219216,C075,US,Cloud,Large,Full-time,Senior Software Engineer,19,0,75,180363.0
E219217,C031,IN,Gaming,Mid,Full-time,Software Engineer,16,9,0,44968.52
E219218,C078,US,HealthTech,Enterprise,Full-time,Software Engineer,12,9,100,321695.0
E219219,C058,US,Cybersecurity,Mid,Full-time,QA Engineer,2,2,50,152009.0
E219220,C001,US,E-commerce,Startup,Full-time,Data Scientist,10,10,100,245193.0
E219221,C016,CA,E-commerce,Startup,Full-time,QA Engineer,6,1,100,86508.09
E219222,C052,AE,EdTech,Startup,Full-time,Product Manager,10,4,25,147862.4
E219223,C064,DE,FinTech,Enterprise,Full-time,Data Scientist,12,9,25,136010.87
E219224,C083,DE,E-commerce,Large,Full-time,Senior Software Engineer,18,4,100,170378.26
E219225,C002,IN,EdTech,Large,Full-time,Software Engineer,17,9,100,50383.49
E219226,C009,UK,FinTech,Enterprise,Full-time,Senior Software Engineer,8,5,100,206578.48
E219227,C001,US,Cloud,Large,Contract,Software Engineer,12,1,0,167155.0
E219228,C054,NL,Cybersecurity,Enterprise,Full-time,Software Engineer,16,5,100,147905.43
E219229,C026,US,HealthTech,Enterprise,Full-time,Senior Software Engineer,16,2,50,324396.0
E219230,C085,CA,Cybersecurity,Large,Full-time,Data Engineer,20,2,100,137208.82
E219231,C028,AE,HealthTech,Large,Full-time,Senior Software Engineer,19,7,50,182470.84
E219232,C074,US,AI,Enterprise,Full-time,Product Manager,12,6,100,354542.0
E219233,C028,US,Cybersecurity,Large,Full-time,Senior Software Engineer,16,10,0,288763.0
E219234,C045,DE,E-commerce,Enterprise,Full-time,Software Engineer,3,3,100,118747.83
E219235,C080,DE,E-commerce,Enterprise,Full-time,ML Engineer,7,5,0,114976.09
E219236,C024,US,Gaming,Mid,Full-time,Software Engineer,20,10,100,248265.0
E219237,C040,UK,AI,Large,Full-time,Software Engineer,19,8,75,129315.19
E219238,C007,FR,HealthTech,Enterprise,Full-time,Senior Software Engineer,1,1,50,134198.91
E219239,C004,SG,Gaming,Enterprise,Full-time,Senior Software Engineer,13,3,100,258502.96
E219240,C082,NL,Gaming,Mid,Full-time,QA Engineer,9,0,100,75875.0
E219241,C022,DE,Cloud,Enterprise,Full-time,Software Engineer,12,6,100,144402.17
E219242,C098,DE,Cloud,Enterprise,Full-time,Senior Software Engineer,18,9,0,189715.22
E219243,C060,CA,FinTech,Enterprise,Full-time,Software Engineer,10,1,25,139737.5
E219244,C058,IN,EdTech,Mid,Full-time,Product Manager,11,3,100,55324.18
E219245,C048,CA,HealthTech,Enterprise,Full-time,Security Engineer,13,4,0,167180.88
E219246,C092,ES,EdTech,Mid,Full-time,Senior Software Engineer,3,2,0,60243.48
E219247,C043,US,Cloud,Large,Full-time,Data Engineer,1,1,50,209480.0
E219248,C050,DE,HealthTech,Mid,Full-time,Security Engineer,12,0,100,147643.48
E219249,C007,US,Gaming,Large,Full-time,Engineering Manager,11,8,100,298547.0
E219250,C022,US,FinTech,Mid,Full-time,ML Engineer,13,6,50,152596.0
E219251,C022,CA,EdTech,Large,Full-time,Software Engineer,10,7,50,113146.32
E219252,C004,NL,Cybersecurity,Mid,Full-time,DevOps Engineer,10,4,100,115567.39
E219253,C058,UK,Gaming,Enterprise,Full-time,ML Engineer,6,6,100,153297.47
E219254,C071,FR,EdTech,Mid,Full-time,Engineering Manager,11,0,100,286886.96
E219255,C051,DE,AI,Large,Full-time,Senior Software Engineer,13,9,100,133575.0
E219256,C050,IN,Cloud,Mid,Full-time,Product Manager,10,0,100,54038.16
E219257,C047,ES,Gaming,Enterprise,Full-time,Product Manager,0,0,100,75806.52
E219258,C089,US,Gaming,Large,Full-time,QA Engineer,4,2,0,172405.0
E219259,C002,CA,Gaming,Enterprise,Full-time,Software Engineer,17,5,50,173656.62
E219260,C020,AE,Consulting,Enterprise,Full-time,Senior Software Engineer,19,0,25,186513.35
E219261,C037,FR,Consulting,Mid,Full-time,QA Engineer,11,0,100,89059.78
E219262,C088,CA,Gaming,Mid,Full-time,Security Engineer,19,9,50,258290.44
E219263,C045,FR,EdTech,Startup,Full-time,Software Engineer,16,9,75,105506.52
E219264,C080,UK,Telecom,Large,Full-time,Senior Software Engineer,13,1,100,239648.1
E219265,C055,SG,HealthTech,Mid,Full-time,QA Engineer,9,8,100,88292.59
E219266,C095,UK,Consulting,Large,Full-time,Security Engineer,7,7,100,160755.7
E219267,C093,US,E-commerce,Enterprise,Full-time,Product Manager,20,1,100,435974.0
E219268,C083,IN,EdTech,Large,Full-time,QA Engineer,9,6,0,24941.42
E219269,C030,US,Telecom,Large,Full-time,Security Engineer,2,2,100,206262.0
E219270,C041,UK,EdTech,Large,Full-time,QA Engineer,20,7,50,118492.41
E219271,C061,CA,Cybersecurity,Mid,Full-time,Engineering Manager,13,9,50,252172.06
E219272,C079,US,EdTech,Enterprise,Full-time,ML Engineer,18,7,50,384623.0
E219273,C028,SG,HealthTech,Startup,Full-time,Product Manager,7,1,75,116653.33
E219274,C065,ES,EdTech,Mid,Full-time,Engineering Manager,14,3,100,153520.65
E219275,C100,DE,Consulting,Large,Full-time,DevOps Engineer,1,1,0,80833.7
E219276,C093,US,Telecom,Large,Full-time,ML Engineer,13,6,50,254806.0
E219277,C029,US,FinTech,Mid,Full-time,Data Engineer,2,0,50,195347.0
E219278,C078,NL,Cloud,Mid,Full-time,Data Engineer,14,2,50,155716.3
E219279,C057,DE,Cloud,Enterprise,Full-time,Software Engineer,18,10,100,136730.43
E219280,C046,AE,Gaming,Large,Full-time,DevOps Engineer,17,4,100,192158.31
E219281,C086,US,Telecom,Startup,Full-time,ML Engineer,7,5,100,251146.0
E219282,C094,FR,AI,Enterprise,Full-time,Senior Software Engineer,13,9,100,139721.74
E219283,C091,ES,Telecom,Mid,Full-time,Data Scientist,18,9,0,64308.7
E219284,C053,US,Consulting,Large,Full-time,Data Engineer,5,5,75,193114.0
E219285,C039,NL,FinTech,Mid,Full-time,Software Engineer,10,5,0,163450.0
E219286,C027,AE,Cybersecurity,Startup,Full-time,Data Scientist,16,3,100,169937.06
